Percentiles,Book Pickup E0009,Bulk Upload Step 1- Create Draft,Bulk Upload Step 1- Update Data,Bulk Upload Step 1- Upload File,Bulk Upload Step 3 - Confirm ,Confirm delivery,Create Delivery As E0009,Create Delivery As Lazada,Create delivery - step 1,Delivery failed,Get available drivers,Get merchant id,Get orders of page 1,Get orders of page 10,Get orders of page 11,Get orders of page 12,Get orders of page 13,Get orders of page 14,Get orders of page 15,Get orders of page 16,Get orders of page 17,Get orders of page 18,Get orders of page 19,Get orders of page 2,Get orders of page 20,Get orders of page 3,Get orders of page 4,Get orders of page 5,Get orders of page 6,Get orders of page 7,Get orders of page 8,Get orders of page 9,Get pickup task today,Get service type id,Get total pages of all orders,Get total pages of arrived at hub tab,Get total pages of delivery failed tab,Get total pages of today pending pickup,Get total pages of today unassigned pickup,Get user id,Login,Login API Gateway _ E0009,Login API Gateway _ Lazada,POD ,Print invoice of Dex. The biggest one.,Print sticker ,Scan enroute to hub,Scan out for delivery ,Update delivery - before confirm,View delivery,View invoice details of DEX - summary view - the biggest one,View invoice details of DEx - the biggest one
32.9,747.0,759.0,1033.0,869.0,66495.0,919.0,614.0,506.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,242.0,84681.0,1293.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,239.0,655.0
33.0,747.0,759.0,1033.0,869.0,66495.0,919.0,614.0,506.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,242.0,84686.0,1293.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,239.0,655.0
33.1,747.0,759.0,1033.0,869.0,66495.0,919.0,614.0,506.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,242.0,84895.0,1293.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,239.0,655.0
33.2,747.0,759.0,1033.0,869.0,66495.0,919.0,614.0,506.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,242.0,84895.0,1293.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,239.0,655.0
33.3,747.0,759.0,1033.0,869.0,66495.0,919.0,614.0,506.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,242.0,84947.0,1293.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,239.0,655.0
33.4,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,85035.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,239.0,655.0
33.5,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,85086.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,239.0,655.0
33.6,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,85756.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,239.0,655.0
33.7,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,85756.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,239.0,655.0
33.8,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,85799.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,239.0,655.0
33.9,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,85801.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,239.0,655.0
34.0,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,85868.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,239.0,655.0
34.1,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,85868.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,239.0,655.0
34.2,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,85920.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,239.0,655.0
34.3,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,86276.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,239.0,655.0
34.4,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,86351.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,239.0,655.0
34.5,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,86607.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,239.0,655.0
34.6,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,86607.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,239.0,655.0
34.7,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,86635.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,239.0,655.0
34.8,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,86645.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,239.0,655.0
34.9,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,86748.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,239.0,655.0
35.0,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,86748.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,239.0,655.0
35.1,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,86979.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,239.0,655.0
35.2,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,87015.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,239.0,655.0
35.3,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,87023.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,239.0,655.0
35.4,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,87322.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,239.0,655.0
35.5,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,87322.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,239.0,655.0
35.6,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,87388.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,239.0,655.0
35.7,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,87398.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,239.0,655.0
35.8,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,87432.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,239.0,655.0
35.9,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,87463.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,239.0,655.0
36.0,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,87463.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,239.0,655.0
36.1,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,87593.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,239.0,655.0
36.2,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,87649.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,239.0,655.0
36.3,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,88246.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,239.0,655.0
36.4,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,88246.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,469.0,655.0
36.5,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,88248.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,469.0,655.0
36.6,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,88783.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,469.0,655.0
36.7,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,88805.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,469.0,655.0
36.8,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,88817.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,469.0,655.0
36.9,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,88817.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,469.0,655.0
37.0,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,88865.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,469.0,655.0
37.1,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,88974.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,469.0,655.0
37.2,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,89155.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,469.0,655.0
37.3,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,89155.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,469.0,655.0
37.4,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,89306.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,469.0,655.0
37.5,747.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,281.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,89313.0,1348.0,1475.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,469.0,655.0
37.6,1184.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,367.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,89671.0,1348.0,65813.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,469.0,655.0
37.7,1184.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,367.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,89682.0,1348.0,65813.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,469.0,655.0
37.8,1184.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,367.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,89682.0,1348.0,65813.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,469.0,655.0
37.9,1184.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,367.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,89704.0,1348.0,65813.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,469.0,655.0
38.0,1184.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,367.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,89997.0,1348.0,65813.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,469.0,655.0
38.1,1184.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,367.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,90406.0,1348.0,65813.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,469.0,655.0
38.2,1184.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,367.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,90406.0,1348.0,65813.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,469.0,655.0
38.3,1184.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,367.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,90419.0,1348.0,65813.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,469.0,655.0
38.4,1184.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,367.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,90623.0,1348.0,65813.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,469.0,655.0
38.5,1184.0,759.0,1033.0,869.0,66495.0,919.0,1154.0,590.0,710.0,93.0,498.0,367.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,360.0,1086.0,852.0,817.0,202.0,428.0,273.0,90723.0,1348.0,65813.0,92.0,122.0,383.0,100.0,125.0,520.0,334.0,469.0,655.0
